V_rms,I_rms,Active_Power,Apparent_Power,Reactive_Power,Power_Factor,I_Fund,I_3rd,I_5th,I_7th,THD
229.71535,7.2024546,1590.4708,1654.5144,455.87326,0.9612916,4.9939013,0.9970434,0.009622937,0.0088417055,0.20010677
229.6227,7.221746,1593.8905,1658.2767,457.597,0.96117276,5.0069203,1.0011514,0.005221131,0.0058611156,0.20047687
229.83736,7.2080564,1592.6127,1656.6805,456.26233,0.96132755,4.9987526,0.99277467,0.0069795675,0.0011579415,0.19909815
229.75986,7.210753,1591.9911,1656.7415,458.64673,0.960917,4.9997144,0.99785024,0.004965037,0.008631837,0.20004612
229.86035,7.2066965,1591.5316,1656.5338,459.49023,0.9607601,4.9957795,1.0028654,0.0025796124,0.0026478043,0.2012115
229.84094,7.2146106,1593.3407,1658.2129,459.277,0.96087825,5.0013947,1.0030577,0.0023552354,0.0029072014,0.20107841
229.95074,7.203922,1592.0571,1656.5472,457.7148,0.9610696,4.9953346,0.99519795,0.0018172301,0.005347968,0.1996741
229.82494,7.21201,1592.1007,1657.4998,460.99957,0.9605436,4.998474,1.0079836,0.0010938921,0.0013614858,0.20222998
229.90016,7.208171,1593.1605,1657.1595,456.08932,0.96138024,4.9981074,0.996608,0.005501122,0.0049362583,0.19985723
229.84981,7.2049975,1591.4679,1656.0673,458.02716,0.9609923,4.994753,1.0017226,0.0026140006,0.0029530365,0.20105451
229.74466,7.204161,1590.4407,1655.1174,458.1617,0.96092314,4.9946065,0.9998144,0.0049597146,0.0077452674,0.20060398
229.78645,7.224851,1595.2094,1660.1729,459.87067,0.96086943,5.0089984,1.0020396,0.0111189885,0.004597969,0.20055513
229.59792,7.210342,1590.1141,1655.4795,460.59668,0.9605158,4.997003,1.0097461,0.0032440776,0.006492099,0.20255549
229.98946,7.216796,1594.6681,1659.787,460.3547,0.96076673,5.0033183,1.0017792,0.008676388,0.006270931,0.20065446
229.83041,7.2068243,1590.9559,1656.3473,460.80963,0.96052074,4.9959335,1.0020984,0.0025058321,0.0019021765,0.20114286
229.97038,7.203812,1592.0353,1656.6635,458.21097,0.960989,4.9940405,1.0014303,0.0025462878,0.0025411258,0.20094006
229.91174,7.20851,1592.1279,1657.3212,460.2631,0.9606635,4.9975276,1.0003364,0.006891544,0.004392796,0.2007011
229.89232,7.22103,1595.2385,1660.0594,459.35986,0.96095264,5.0067225,0.99981225,0.0023127848,0.0068405224,0.20016825
229.79655,7.2127285,1593.4176,1657.4601,456.28345,0.961361,5.0018344,0.99437857,0.0039050519,0.0032612095,0.19926429
229.59203,7.2095623,1591.0929,1655.258,456.402,0.9612355,4.9991527,0.9959152,0.009701943,0.012021068,0.19977103
229.80844,7.2145576,1594.118,1657.9663,455.67487,0.9614901,5.003509,0.99222386,0.0053201853,0.0030662671,0.19884145
229.8399,7.20698,1591.1116,1656.4517,460.64722,0.96055424,4.9957805,1.0040606,0.002763498,0.0030706932,0.20141345
229.74448,7.2096987,1591.8214,1656.3885,457.9599,0.9610194,4.997718,1.0037721,0.0063586063,0.004131248,0.2013578
230.00183,7.2148356,1594.6349,1659.4254,459.16504,0.960956,5.002145,1.0005076,0.0037059623,0.0065355645,0.20046358
229.8397,7.213897,1593.78,1658.04,457.1236,0.9612434,5.0024066,0.9957866,0.001581139,0.0047203028,0.19951247
229.81448,7.203309,1590.6403,1655.4248,458.57892,0.9608653,4.993628,1.0013207,0.0005652309,0.00061642186,0.20100623
229.71817,7.2161474,1592.5898,1657.6802,459.95755,0.9607341,5.0029325,1.0009013,0.002672397,0.0091736475,0.20058732
229.8442,7.2189727,1594.0637,1659.239,460.4723,0.9607198,5.0040774,1.0057325,0.0013645001,0.0038901116,0.2014305
229.91681,7.215055,1594.266,1658.8624,458.41077,0.9610598,5.00282,0.9974653,0.0049049254,0.0033885485,0.19991955
229.72981,7.211486,1592.6981,1656.6934,456.0102,0.9613718,5.000806,0.994869,0.007929751,0.0063739815,0.19944166
229.60695,7.2058854,1589.7343,1654.5215,458.46054,0.9608424,4.996289,0.997145,0.0047740648,0.0043148715,0.20009878
229.94777,7.2139487,1594.3092,1658.8315,458.14853,0.9611038,5.00121,1.001606,0.006629771,0.0024995068,0.20079224
229.90901,7.214467,1593.7883,1658.671,459.378,0.9608828,5.001277,1.0031219,0.006655809,0.004578943,0.20109712
229.80447,7.2123656,1591.9149,1657.4338,461.40442,0.9604696,4.9994283,1.0048836,0.0066716643,0.003242072,0.20150001
229.75917,7.209388,1591.9519,1656.423,457.63126,0.9610781,4.9984713,0.99853367,0.006559919,0.0036398426,0.20035519
229.79404,7.2016597,1589.8511,1654.8984,459.41504,0.9606941,4.9929223,0.9988169,0.005735678,0.006631984,0.20055155
230.03981,7.210752,1594.944,1658.76,455.6735,0.9615279,5.000966,0.99146956,0.0036984507,0.0038550985,0.19873865
229.77817,7.2201276,1594.6279,1659.0277,457.7496,0.96118224,5.005093,1.0040233,0.0023617,0.005641979,0.20120656
229.67267,7.2059054,1590.5857,1654.9996,457.23175,0.9610792,4.9978294,0.9899701,0.0061570024,0.0069835363,0.19850402
229.7547,7.222213,1594.7627,1659.3373,458.4017,0.9610841,5.0076833,0.99921113,0.0001368519,0.0038045142,0.20002125
229.68584,7.2212925,1593.9181,1658.6285,458.77417,0.9609856,5.00704,0.99887574,0.00038524275,0.0004420858,0.20002766
229.84662,7.2137184,1592.8706,1658.0488,460.31415,0.9606898,5.0007887,1.0024295,0.0076661617,0.011799778,0.20106387
229.97198,7.2130613,1593.9476,1658.802,459.29837,0.96090287,5.001242,0.9981311,0.0035041538,0.00868702,0.20012091
229.77419,7.2039065,1590.3689,1655.2717,458.96796,0.96079016,4.993684,1.0033476,0.004057329,0.010804622,0.20137747
229.70403,7.209595,1591.0133,1656.0731,459.62448,0.96071446,4.9981303,1.0011331,0.00093594566,0.007076741,0.20085834
230.11116,7.2035203,1592.6644,1657.6104,459.44788,0.9608195,4.993711,1.0018903,0.0016349568,0.008776874,0.20107159
230.01692,7.21152,1593.8951,1658.7717,459.3711,0.9608888,5.0000134,0.9991804,0.0025760126,0.0042160777,0.20028992
229.9106,7.2122183,1593.3263,1658.1655,459.15576,0.960897,4.999714,1.00297,0.002098629,0.0041896533,0.20109989
229.86203,7.213582,1592.8657,1658.1285,460.61832,0.96064067,5.0012374,1.0002892,0.008757755,0.006852291,0.20050074
229.57663,7.207868,1589.3162,1654.7582,460.75885,0.9604522,4.996323,1.0042878,0.0028536413,0.0055322275,0.20148812
229.82138,7.2097993,1592.0488,1656.9661,459.25717,0.9608216,4.9990964,0.9972578,0.0033312612,0.0040251743,0.2000008
229.9135,7.209651,1593.3436,1657.5961,457.0346,0.9612376,4.9993773,0.99524546,0.00274712,0.006654501,0.19961172
229.86871,7.2096267,1591.9802,1657.2676,460.58105,0.9606054,4.9978433,1.0028468,0.0023359705,0.0027487811,0.20117626
229.69316,7.216254,1593.1294,1657.5243,457.52084,0.96115,5.0037866,0.997187,0.0070889536,0.010010403,0.19977726
229.75467,7.2131896,1592.4452,1657.2639,458.95786,0.960888,5.000276,1.0035025,0.0026640664,0.0071403305,0.20121717
229.79898,7.200472,1590.6615,1654.661,455.74023,0.96132165,4.993299,0.99236804,0.004935863,0.0016252913,0.19930133
229.66911,7.2057776,1591.016,1654.9445,455.53214,0.9613712,4.9964137,0.99646986,0.00582489,0.008406882,0.19988973
229.92406,7.2086463,1592.4994,1657.4413,459.40967,0.960818,4.99648,1.0061889,0.002763966,0.0073305666,0.20188296
229.91035,7.2202253,1595.4213,1660.0045,458.52588,0.96109456,5.0058913,1.0008751,0.007887191,0.003759843,0.20045292
229.94684,7.2106385,1593.6409,1658.0635,457.69342,0.9611459,4.9991283,1.0002081,0.0040104087,0.0057573477,0.20057276
229.90147,7.2082005,1593.2228,1657.1759,455.93134,0.9614083,4.9987745,0.99365014,0.0073783225,0.008929242,0.19918498
229.81339,7.2114425,1592.4784,1657.2859,458.9216,0.9608954,5.000158,0.9977828,0.0076817824,0.004595878,0.2000808
230.06084,7.2079525,1593.9624,1658.2676,457.31323,0.96122146,4.998638,0.9930527,0.0064208643,0.009547812,0.19914897
229.89413,7.212604,1593.8363,1658.1353,457.273,0.9612221,5.000467,1.000458,0.0022047716,0.011856611,0.20059821
229.79852,7.1983404,1590.0182,1654.1681,456.1952,0.96121925,4.9913774,0.99467486,0.0064306343,0.0065411497,0.19976555
229.73929,7.212016,1592.2911,1656.8835,458.1179,0.9610157,5.0004406,0.99843687,0.0053760214,0.0047507104,0.20020077
229.81139,7.2139,1593.1223,1657.8364,458.67505,0.96096474,5.002324,0.9961798,0.0056616757,0.004951752,0.19959986
229.83783,7.2121706,1592.9226,1657.6296,458.62106,0.9609642,5.000148,1.0008173,0.005269097,0.006494461,0.20061652
229.79022,7.209371,1591.6239,1656.643,459.56412,0.96075255,4.998346,0.99930716,0.0040587955,0.005394791,0.200473
229.85649,7.2073283,1591.5221,1656.6512,459.94644,0.96068627,4.9962716,1.0027026,0.010021363,0.0020615577,0.20115337
229.7777,7.210838,1591.9222,1656.8898,459.42062,0.96078944,4.9991584,1.0003724,0.002235141,0.0026849075,0.20068973
229.54588,7.2061005,1589.9408,1654.1307,456.3293,0.9611942,4.997191,0.9937216,0.0090338355,0.0034507094,0.19931446
229.70032,7.209,1591.3145,1655.9095,457.99005,0.96099114,4.9983587,0.99790233,0.0103889825,0.0012152904,0.20019072
229.97444,7.2169156,1595.1943,1659.7062,458.2354,0.96113056,5.003557,1.0010107,0.0022276533,0.0063628345,0.20049708
229.71182,7.211678,1592.4806,1656.6077,456.4584,0.9612902,5.0004115,0.9978545,0.0031390237,0.0015952905,0.19998717
229.70784,7.21034,1591.0562,1656.2716,460.1915,0.9606251,4.9977107,1.0062969,0.0020121662,0.00923591,0.20182726
229.7569,7.2120004,1591.631,1657.0068,460.8499,0.9605458,5.0000076,1.0008823,0.006851295,0.005248606,0.20064451
229.7079,7.2096524,1591.9788,1656.1141,456.4182,0.9612736,4.999216,0.9962865,0.0019519316,0.008754869,0.19977134
229.86594,7.2073216,1591.94,1656.7178,458.7384,0.9608999,4.996649,1.0007254,0.0022206786,0.005538951,0.20075843
229.7731,7.203744,1590.287,1655.2266,459.08838,0.960767,4.99369,1.0027281,0.010071482,0.003411994,0.20125735
229.71739,7.2127805,1592.4193,1656.9011,457.73587,0.9610829,5.0005937,1.0007236,0.006444418,0.0017388953,0.20059176
229.79773,7.215974,1593.71,1658.2145,458.00003,0.9611,5.003446,0.9976107,0.006427296,0.0039500976,0.19992909
229.82188,7.1994567,1590.1187,1654.5928,457.3838,0.9610332,4.991703,0.9967094,0.001166758,0.007080335,0.2002319
229.85907,7.208068,1592.3754,1656.8398,457.6666,0.96109194,4.997557,0.99851304,0.005712645,0.0021160315,0.20035335
229.94106,7.212876,1593.8787,1658.5364,458.5777,0.9610152,5.0010033,0.99859536,0.0014818326,0.004334001,0.20023535
229.79729,7.2131114,1592.9127,1657.5535,458.3802,0.96100235,5.000581,1.001775,0.0019534535,0.007808551,0.20084363
229.71469,7.2220635,1594.0497,1659.014,459.71024,0.96084154,5.0064535,1.004972,0.007564121,0.0053402656,0.20118779
229.84544,7.2008033,1590.228,1655.0719,458.73474,0.96082115,4.99081,1.0064132,0.0061905724,0.0052412194,0.20212567
229.8271,7.2085156,1592.6235,1656.7122,456.33917,0.9613158,4.9988184,0.9942743,0.0024157506,0.0023478724,0.19936292
229.83391,7.2208796,1594.7253,1659.6029,459.49228,0.96090776,5.0061426,1.0019721,0.006501191,0.0040498483,0.20066357
229.78828,7.2128673,1592.7612,1657.4325,458.46927,0.9609811,5.000927,0.9991972,0.0013163917,0.0019395172,0.20030841
230.00711,7.2178407,1595.4897,1660.1547,458.8311,0.96104884,5.0043235,0.999964,0.002306716,0.0072450917,0.2003631
229.62712,7.2190166,1592.9279,1657.682,458.79236,0.96093696,5.0045204,1.0034153,0.011808754,0.003909921,0.20100285
229.71184,7.2206845,1594.0217,1658.6766,458.5881,0.9610202,5.0067735,0.99787223,0.0037201617,0.004376079,0.19986542
229.80862,7.2175612,1593.8254,1658.6578,459.20187,0.9609127,5.00396,1.0008581,0.004068566,0.0026478085,0.20053928
229.87779,7.2176657,1594.3348,1659.1812,459.3236,0.96091676,5.003731,1.002523,0.0029528062,0.006613339,0.20085219
229.86241,7.215659,1594.1235,1658.6088,457.98834,0.96112084,5.0030227,0.99863136,0.012524046,0.0060045123,0.20014228
229.72269,7.2227564,1594.749,1659.2311,458.06442,0.9611374,5.0081577,0.9985516,0.0034606985,0.008605038,0.19992213
229.81934,7.209203,1591.743,1656.8142,459.76874,0.9607251,4.9980335,1.0004971,0.0063936138,0.0055455035,0.20067473
229.89745,7.208125,1592.0175,1657.1295,459.95486,0.96070796,4.9982934,0.99542487,0.0040485477,0.0004296661,0.1996341
229.8646,7.2132406,1593.3008,1658.0686,458.89462,0.96093774,5.0006704,1.0019836,0.004301649,0.004859338,0.2008432
229.84154,7.2118216,1592.553,1657.5762,459.7106,0.9607721,5.000287,0.9986329,0.0021418282,0.005178518,0.20022078
229.79753,7.209921,1592.1338,1656.822,458.44217,0.96095645,4.997999,1.0032475,0.0039477292,0.0041204207,0.20122729
229.72664,7.2214904,1593.8734,1658.9686,460.15704,0.9607616,5.0062685,1.0036935,0.004875583,0.0036979362,0.20096813
229.77493,7.2101808,1591.368,1656.7188,460.72232,0.96055406,4.9985466,1.0017097,0.0026262586,0.0076431357,0.20084597
229.7042,7.2077665,1590.5491,1655.6542,459.7222,0.9606771,4.997298,0.9993391,0.0043865046,0.006450557,0.2004084
229.54724,7.2144394,1590.8092,1656.0547,460.2641,0.96060187,5.0006204,1.0064892,0.004823391,0.007786478,0.20175347
230.015,7.1996098,1591.104,1656.0182,459.11255,0.96080106,4.990672,1.0027616,0.008990558,0.0041066725,0.20141992
229.82983,7.211177,1592.7712,1657.3435,458.11285,0.96103865,5.0000443,0.99747723,0.0037474467,0.008418654,0.20000862
229.83939,7.2226553,1594.9597,1660.0507,460.29523,0.9607898,5.0086393,0.99611175,0.00906163,0.004402354,0.19934647
229.81757,7.224607,1595.6882,1660.3416,458.81726,0.9610602,5.0090075,1.0009719,0.003632113,0.003941888,0.20037399
229.77954,7.2175345,1593.3522,1658.4418,460.06284,0.9607526,5.0031576,1.0048091,0.007893738,0.0069097355,0.20134921
229.77647,7.2000875,1590.4264,1654.4108,455.65225,0.96132493,4.9934525,0.9904138,0.0061661415,0.010087344,0.19886282
229.62251,7.2131257,1591.9006,1656.296,457.3497,0.96112084,5.001637,0.99688333,0.008903265,0.006174934,0.19975683
229.79677,7.2110453,1592.3771,1657.0748,458.5112,0.9609566,5.000515,0.9945168,0.009531017,0.0035185176,0.19942431
229.98262,7.2071676,1592.4731,1657.5233,459.79642,0.96075463,4.995759,1.0045968,0.007489812,0.009212695,0.20156863
229.89095,7.2081323,1592.3958,1657.0844,458.4803,0.9609624,4.996847,1.0024937,0.0016313373,0.0049043493,0.20113477
229.64209,7.2079935,1590.7799,1655.2588,457.49414,0.96104604,4.997748,0.99803793,0.0059601697,0.004755239,0.20010175
229.90936,7.219814,1595.6324,1659.9028,457.42145,0.96128064,5.0050464,1.0036874,0.0019137484,0.0038363375,0.20103034
229.6892,7.214077,1592.9694,1656.9956,456.16095,0.9613601,5.0021944,0.997237,0.0038439764,0.0021580316,0.1998715
229.66586,7.216931,1592.9639,1657.4827,457.9465,0.96107423,5.0045075,0.99583876,0.0008116694,0.0027635929,0.19951522
229.86574,7.2027445,1590.8152,1655.6642,458.83643,0.96083206,4.9941525,0.99664414,0.004179714,0.004448899,0.2000541
229.84663,7.210525,1592.1143,1657.3148,460.2878,0.96065885,4.99886,1.0008762,0.0030973938,0.009565718,0.20076837
229.81274,7.1987247,1589.3271,1654.3588,459.28452,0.96069074,4.991555,0.9954218,0.0025806741,0.0043177,0.19985688
229.61464,7.2213845,1593.4666,1658.1356,458.56067,0.96099895,5.0070686,0.99937475,0.0039802706,0.0037597157,0.20006973
229.79073,7.2110224,1591.757,1657.0261,460.48376,0.9606107,5.00046,0.99485683,0.003014654,0.0040322375,0.19946316
229.74855,7.208507,1592.0791,1656.144,456.17633,0.9613169,4.998121,0.997698,0.000279147,0.004396485,0.2000828
230.04881,7.22211,1595.9065,1661.4379,462.01532,0.96055746,5.0069137,1.0027151,0.00358145,0.0049138684,0.20074628
